year,stock,capture,taxa,effort
1974,Lobatus gigas,1928,Lobatus gigas,NA
1974,Lobatus gigas2,990,Lobatus gigas2,NA
1974,Lobatus gigas3,0.01,Lobatus gigas3,NA
1974,Lobatus gigas4,0.01,Lobatus gigas4,NA
1974,Lobatus gigas5,1071,Lobatus gigas5,433.83
1974,Lobatus gigas6,0.01,Lobatus gigas6,NA
1974,Lutjanus campechanus,2112,Lutjanus campechanus,NA
1974,Menticirrhus littoralis,1167,Menticirrhus littoralis,NA
1974,Mugil cephalus,1128,Mugil cephalus,NA
1974,Octopus spp,3281,Octopus spp,NA
1974,Opisthonema oglinum,2018,Opisthonema oglinum,NA
1974,Panulirus argus,10550,Panulirus argus,NA
1974,Panulirus argus2,3605,Panulirus argus2,NA
1974,Panulirus argus3,7054,Panulirus argus3,NA
1974,Sardinella aurita,22835,Sardinella aurita,NA
1974,Thunnus atlanticus,1528,Thunnus atlanticus,NA
1975,Callinectes sapidus,0.01,Callinectes sapidus,NA
1975,Centropomus spp,2314,Centropomus spp,NA
1975,Coryphaena hippurus,2029,Coryphaena hippurus,NA
1975,Hirundichthys affinis,2263,Hirundichthys affinis,NA
1975,Holothuriidae,0.01,Holothuriidae,NA
1975,Lobatus gigas,2183,Lobatus gigas,NA
1975,Lobatus gigas2,1655,Lobatus gigas2,NA
1975,Lobatus gigas3,0.01,Lobatus gigas3,NA
1975,Lobatus gigas4,0.01,Lobatus gigas4,NA
1975,Lobatus gigas5,2671,Lobatus gigas5,NA
1975,Lobatus gigas6,0.01,Lobatus gigas6,NA
1975,Lutjanus campechanus,1937,Lutjanus campechanus,NA
1975,Menticirrhus littoralis,915,Menticirrhus littoralis,NA
1975,Mugil cephalus,1772,Mugil cephalus,26890
1975,Octopus spp,3529,Octopus spp,NA
1975,Opisthonema oglinum,3131,Opisthonema oglinum,NA
1975,Panulirus argus,9943,Panulirus argus,NA
1975,Panulirus argus2,5981,Panulirus argus2,NA
1975,Panulirus argus3,5312,Panulirus argus3,NA
1975,Sardinella aurita,47608,Sardinella aurita,NA
1975,Thunnus atlanticus,1182,Thunnus atlanticus,NA
1976,Callinectes sapidus,0.01,Callinectes sapidus,NA
1976,Centropomus spp,2434,Centropomus spp,NA
1976,Coryphaena hippurus,2354,Coryphaena hippurus,NA
1976,Hirundichthys affinis,2662,Hirundichthys affinis,NA
1976,Holothuriidae,0.01,Holothuriidae,NA
1976,Lobatus gigas,2115,Lobatus gigas,NA
1976,Lobatus gigas2,1398,Lobatus gigas2,NA
1976,Lobatus gigas3,0.01,Lobatus gigas3,NA
1976,Lobatus gigas4,0.01,Lobatus gigas4,NA
1976,Lobatus gigas5,3445,Lobatus gigas5,368.77
1976,Lobatus gigas6,0.01,Lobatus gigas6,NA
1976,Lutjanus campechanus,1498,Lutjanus campechanus,NA
1976,Menticirrhus littoralis,771,Menticirrhus littoralis,NA
1976,Mugil cephalus,1451,Mugil cephalus,26734
1976,Octopus spp,4487,Octopus spp,NA
1976,Opisthonema oglinum,8051,Opisthonema oglinum,NA
1976,Panulirus argus,11241,Panulirus argus,NA
1976,Panulirus argus2,5806,Panulirus argus2,NA
1976,Panulirus argus3,4535,Panulirus argus3,NA
1976,Sardinella aurita,36733,Sardinella aurita,NA
1976,Thunnus atlanticus,1740,Thunnus atlanticus,NA
1977,Callinectes sapidus,0.01,Callinectes sapidus,NA
1977,Centropomus spp,2351,Centropomus spp,NA
1977,Coryphaena hippurus,2323,Coryphaena hippurus,NA
1977,Hirundichthys affinis,2193,Hirundichthys affinis,NA
1977,Holothuriidae,0.01,Holothuriidae,NA
1977,Lobatus gigas,1830,Lobatus gigas,NA
1977,Lobatus gigas2,885,Lobatus gigas2,NA
1977,Lobatus gigas3,0.01,Lobatus gigas3,NA
1977,Lobatus gigas4,0.01,Lobatus gigas4,NA
1977,Lobatus gigas5,1871,Lobatus gigas5,513.72
1977,Lobatus gigas6,0.01,Lobatus gigas6,NA
1977,Lutjanus campechanus,1885,Lutjanus campechanus,NA
1977,Menticirrhus littoralis,660,Menticirrhus littoralis,NA
1977,Mugil cephalus,1679,Mugil cephalus,26499
1977,Octopus spp,6162,Octopus spp,NA
1977,Opisthonema oglinum,2038,Opisthonema oglinum,NA
1977,Panulirus argus,8320,Panulirus argus,NA
1977,Panulirus argus2,6246,Panulirus argus2,NA
1977,Panulirus argus3,5216,Panulirus argus3,NA
1977,Sardinella aurita,35752,Sardinella aurita,NA
1977,Thunnus atlanticus,1808,Thunnus atlanticus,NA
1978,Callinectes sapidus,0.01,Callinectes sapidus,NA
1978,Centropomus spp,2178,Centropomus spp,NA
1978,Coryphaena hippurus,2215,Coryphaena hippurus,NA
1978,Hirundichthys affinis,2655,Hirundichthys affinis,NA
1978,Holothuriidae,0.01,Holothuriidae,NA
1978,Lobatus gigas,1560,Lobatus gigas,NA
1978,Lobatus gigas2,402,Lobatus gigas2,NA
1978,Lobatus gigas3,0.01,Lobatus gigas3,NA
1978,Lobatus gigas4,0.01,Lobatus gigas4,NA
1978,Lobatus gigas5,3058,Lobatus gigas5,385.9
1978,Lobatus gigas6,0.01,Lobatus gigas6,NA
1978,Lutjanus campechanus,1845,Lutjanus campechanus,NA
1978,Menticirrhus littoralis,455,Menticirrhus littoralis,NA
1978,Mugil cephalus,2097,Mugil cephalus,26106
1978,Octopus spp,2344,Octopus spp,NA
1978,Opisthonema oglinum,676,Opisthonema oglinum,NA
1978,Panulirus argus,11516,Panulirus argus,NA
1978,Panulirus argus2,7388,Panulirus argus2,NA
1978,Panulirus argus3,4810,Panulirus argus3,NA
1978,Sardinella aurita,26153,Sardinella aurita,NA
1978,Thunnus atlanticus,2076,Thunnus atlanticus,NA
1979,Callinectes sapidus,0.01,Callinectes sapidus,NA
1979,Centropomus spp,4132,Centropomus spp,NA
1979,Coryphaena hippurus,2349,Coryphaena hippurus,NA
1979,Hirundichthys affinis,2383,Hirundichthys affinis,NA
1979,Holothuriidae,0.01,Holothuriidae,NA
1979,Lobatus gigas,2003,Lobatus gigas,NA
1979,Lobatus gigas2,893,Lobatus gigas2,NA
1979,Lobatus gigas3,0.01,Lobatus gigas3,NA
1979,Lobatus gigas4,0.01,Lobatus gigas4,NA
1979,Lobatus gigas5,4039,Lobatus gigas5,310.63
1979,Lobatus gigas6,0.01,Lobatus gigas6,NA
1979,Lutjanus campechanus,1759,Lutjanus campechanus,NA
1979,Menticirrhus littoralis,202,Menticirrhus littoralis,NA
1979,Mugil cephalus,2048,Mugil cephalus,25633
1979,Octopus spp,6558,Octopus spp,NA
1979,Opisthonema oglinum,328,Opisthonema oglinum,NA
1979,Panulirus argus,12082,Panulirus argus,NA
1979,Panulirus argus2,7151,Panulirus argus2,NA
1979,Panulirus argus3,5777,Panulirus argus3,NA
1979,Sardinella aurita,37047,Sardinella aurita,NA
1979,Thunnus atlanticus,1802,Thunnus atlanticus,NA
1980,Callinectes sapidus,0.01,Callinectes sapidus,NA
1980,Centropomus spp,4237,Centropomus spp,NA
1980,Coryphaena hippurus,1943,Coryphaena hippurus,NA
1980,Hirundichthys affinis,1181,Hirundichthys affinis,NA
1980,Holothuriidae,0.01,Holothuriidae,NA
1980,Lobatus gigas,2415,Lobatus gigas,NA
1980,Lobatus gigas2,750,Lobatus gigas2,NA
1980,Lobatus gigas3,0.01,Lobatus gigas3,NA
1980,Lobatus gigas4,0.01,Lobatus gigas4,NA
1980,Lobatus gigas5,2968,Lobatus gigas5,350.4
1980,Lobatus gigas6,44,Lobatus gigas6,NA
1980,Lutjanus campechanus,1238,Lutjanus campechanus,NA
1980,Menticirrhus littoralis,128,Menticirrhus littoralis,NA
1980,Mugil cephalus,3955,Mugil cephalus,25160
1980,Octopus spp,6444,Octopus spp,NA
1980,Opisthonema oglinum,2556,Opisthonema oglinum,NA
1980,Panulirus argus,11486,Panulirus argus,NA
1980,Panulirus argus2,5255,Panulirus argus2,NA
1980,Panulirus argus3,6183,Panulirus argus3,NA
1980,Sardinella aurita,51764,Sardinella aurita,NA
1980,Thunnus atlanticus,1915,Thunnus atlanticus,NA
1981,Callinectes sapidus,0.01,Callinectes sapidus,NA
1981,Centropomus spp,5311,Centropomus spp,NA
1981,Coryphaena hippurus,6394,Coryphaena hippurus,NA
1981,Hirundichthys affinis,2117,Hirundichthys affinis,NA
1981,Holothuriidae,0.01,Holothuriidae,NA
1981,Lobatus gigas,3750,Lobatus gigas,NA
1981,Lobatus gigas2,600,Lobatus gigas2,NA
1981,Lobatus gigas3,0.01,Lobatus gigas3,NA
1981,Lobatus gigas4,0.01,Lobatus gigas4,NA
1981,Lobatus gigas5,2020,Lobatus gigas5,386.93
1981,Lobatus gigas6,35,Lobatus gigas6,NA
1981,Lutjanus campechanus,1422,Lutjanus campechanus,NA
1981,Menticirrhus littoralis,2444,Menticirrhus littoralis,NA
1981,Mugil cephalus,2893,Mugil cephalus,23894
1981,Octopus spp,6868,Octopus spp,NA
1981,Opisthonema oglinum,661,Opisthonema oglinum,NA
1981,Panulirus argus,12389,Panulirus argus,NA
1981,Panulirus argus2,4797,Panulirus argus2,NA
1981,Panulirus argus3,4822,Panulirus argus3,NA
1981,Sardinella aurita,27974,Sardinella aurita,NA
1981,Thunnus atlanticus,2811,Thunnus atlanticus,NA
1982,Callinectes sapidus,0.01,Callinectes sapidus,NA
1982,Centropomus spp,6070,Centropomus spp,NA
1982,Coryphaena hippurus,7355,Coryphaena hippurus,NA
1982,Hirundichthys affinis,2201,Hirundichthys affinis,NA
1982,Holothuriidae,0.01,Holothuriidae,NA
1982,Lobatus gigas,3510,Lobatus gigas,NA
1982,Lobatus gigas2,430,Lobatus gigas2,NA
1982,Lobatus gigas3,0.01,Lobatus gigas3,NA
1982,Lobatus gigas4,0.01,Lobatus gigas4,NA
1982,Lobatus gigas5,2062,Lobatus gigas5,255.83
1982,Lobatus gigas6,0,Lobatus gigas6,NA
1982,Lutjanus campechanus,1971,Lutjanus campechanus,NA
1982,Menticirrhus littoralis,630,Menticirrhus littoralis,NA
1982,Mugil cephalus,2508,Mugil cephalus,23262
1982,Octopus spp,6364,Octopus spp,NA
1982,Opisthonema oglinum,177,Opisthonema oglinum,NA
1982,Panulirus argus,12810,Panulirus argus,NA
1982,Panulirus argus2,3919,Panulirus argus2,NA
1982,Panulirus argus3,5484,Panulirus argus3,NA
1982,Sardinella aurita,52521,Sardinella aurita,NA
1982,Thunnus atlanticus,2995,Thunnus atlanticus,NA
1983,Callinectes sapidus,0.01,Callinectes sapidus,NA
1983,Centropomus spp,5174,Centropomus spp,NA
1983,Coryphaena hippurus,7948,Coryphaena hippurus,NA
1983,Hirundichthys affinis,4276,Hirundichthys affinis,NA
1983,Holothuriidae,0.01,Holothuriidae,NA
1983,Lobatus gigas,3825,Lobatus gigas,NA
1983,Lobatus gigas2,681,Lobatus gigas2,NA
1983,Lobatus gigas3,0.01,Lobatus gigas3,NA
1983,Lobatus gigas4,0.01,Lobatus gigas4,NA
1983,Lobatus gigas5,3366,Lobatus gigas5,298.91
1983,Lobatus gigas6,7,Lobatus gigas6,NA
1983,Lutjanus campechanus,2578,Lutjanus campechanus,NA
1983,Menticirrhus littoralis,1371,Menticirrhus littoralis,NA
1983,Mugil cephalus,4570,Mugil cephalus,22948
1983,Octopus spp,8553,Octopus spp,NA
1983,Opisthonema oglinum,1458,Opisthonema oglinum,NA
1983,Panulirus argus,12312,Panulirus argus,430
1983,Panulirus argus2,7152,Panulirus argus2,NA
1983,Panulirus argus3,5162,Panulirus argus3,NA
1983,Sardinella aurita,41078,Sardinella aurita,NA
1983,Thunnus atlanticus,2900,Thunnus atlanticus,NA
1984,Callinectes sapidus,2823,Callinectes sapidus,38.1
1984,Centropomus spp,4293,Centropomus spp,NA
1984,Coryphaena hippurus,5849,Coryphaena hippurus,NA
1984,Hirundichthys affinis,4486,Hirundichthys affinis,NA
1984,Holothuriidae,0.01,Holothuriidae,NA
1984,Lobatus gigas,3555,Lobatus gigas,NA
1984,Lobatus gigas2,525,Lobatus gigas2,NA
1984,Lobatus gigas3,0.01,Lobatus gigas3,NA
1984,Lobatus gigas4,0.01,Lobatus gigas4,NA
1984,Lobatus gigas5,2878,Lobatus gigas5,NA
1984,Lobatus gigas6,37,Lobatus gigas6,NA
1984,Lutjanus campechanus,3448,Lutjanus campechanus,30416.7
1984,Menticirrhus littoralis,1960,Menticirrhus littoralis,NA
1984,Mugil cephalus,5817,Mugil cephalus,22634
1984,Octopus spp,5769,Octopus spp,NA
1984,Opisthonema oglinum,1644,Opisthonema oglinum,NA
1984,Panulirus argus,13770,Panulirus argus,420
1984,Panulirus argus2,6645,Panulirus argus2,NA
1984,Panulirus argus3,6194,Panulirus argus3,NA
1984,Sardinella aurita,48455,Sardinella aurita,NA
1984,Thunnus atlanticus,3188,Thunnus atlanticus,NA
1985,Callinectes sapidus,3597,Callinectes sapidus,46.1
1985,Centropomus spp,4493,Centropomus spp,NA
1985,Coryphaena hippurus,6724,Coryphaena hippurus,NA
1985,Hirundichthys affinis,2066,Hirundichthys affinis,NA
1985,Holothuriidae,0.01,Holothuriidae,NA
1985,Lobatus gigas,4058,Lobatus gigas,NA
1985,Lobatus gigas2,801,Lobatus gigas2,NA
1985,Lobatus gigas3,0.01,Lobatus gigas3,NA
1985,Lobatus gigas4,0.01,Lobatus gigas4,NA
1985,Lobatus gigas5,4017,Lobatus gigas5,NA
1985,Lobatus gigas6,26,Lobatus gigas6,NA
1985,Lutjanus campechanus,3303,Lutjanus campechanus,27905.9
1985,Menticirrhus littoralis,1171,Menticirrhus littoralis,NA
1985,Mugil cephalus,4234,Mugil cephalus,22320
1985,Octopus spp,6374,Octopus spp,NA
1985,Opisthonema oglinum,1751,Opisthonema oglinum,NA
1985,Panulirus argus,15475,Panulirus argus,414
1985,Panulirus argus2,7109,Panulirus argus2,NA
1985,Panulirus argus3,7459,Panulirus argus3,NA
1985,Sardinella aurita,53795,Sardinella aurita,NA
1985,Thunnus atlanticus,2269,Thunnus atlanticus,NA
1986,Callinectes sapidus,5105,Callinectes sapidus,42.9
1986,Centropomus spp,3786,Centropomus spp,0.11883111
1986,Coryphaena hippurus,7579,Coryphaena hippurus,NA
1986,Hirundichthys affinis,2795,Hirundichthys affinis,NA
1986,Holothuriidae,0.01,Holothuriidae,NA
1986,Lobatus gigas,3173,Lobatus gigas,NA
1986,Lobatus gigas2,1011,Lobatus gigas2,NA
1986,Lobatus gigas3,0.01,Lobatus gigas3,NA
1986,Lobatus gigas4,0.01,Lobatus gigas4,NA
1986,Lobatus gigas5,4791,Lobatus gigas5,309.78
1986,Lobatus gigas6,19,Lobatus gigas6,2.4
1986,Lutjanus campechanus,3901,Lutjanus campechanus,25603.4
1986,Menticirrhus littoralis,5992,Menticirrhus littoralis,NA
1986,Mugil cephalus,5250,Mugil cephalus,22084
1986,Octopus spp,9337,Octopus spp,NA
1986,Opisthonema oglinum,374,Opisthonema oglinum,NA
1986,Panulirus argus,14319,Panulirus argus,426
1986,Panulirus argus2,8011,Panulirus argus2,NA
1986,Panulirus argus3,6110,Panulirus argus3,NA
1986,Sardinella aurita,79894,Sardinella aurita,NA
1986,Thunnus atlanticus,11592,Thunnus atlanticus,NA
1987,Callinectes sapidus,2781,Callinectes sapidus,29.2
1987,Centropomus spp,3260,Centropomus spp,0.123270385
1987,Coryphaena hippurus,6949,Coryphaena hippurus,NA
1987,Hirundichthys affinis,2592,Hirundichthys affinis,NA
1987,Holothuriidae,0.01,Holothuriidae,NA
1987,Lobatus gigas,3953,Lobatus gigas,NA
1987,Lobatus gigas2,739,Lobatus gigas2,NA
1987,Lobatus gigas3,0.01,Lobatus gigas3,NA
1987,Lobatus gigas4,0.01,Lobatus gigas4,NA
1987,Lobatus gigas5,2088,Lobatus gigas5,310.12
1987,Lobatus gigas6,14,Lobatus gigas6,NA
1987,Lutjanus campechanus,4639,Lutjanus campechanus,24342.2
1987,Menticirrhus littoralis,286,Menticirrhus littoralis,NA
1987,Mugil cephalus,6827,Mugil cephalus,21215
1987,Octopus spp,8136,Octopus spp,NA
1987,Opisthonema oglinum,759,Opisthonema oglinum,NA
1987,Panulirus argus,14852,Panulirus argus,484
1987,Panulirus argus2,7529,Panulirus argus2,NA
1987,Panulirus argus3,6954,Panulirus argus3,NA
1987,Sardinella aurita,82759,Sardinella aurita,NA
1987,Thunnus atlanticus,4841,Thunnus atlanticus,NA
1988,Callinectes sapidus,2777,Callinectes sapidus,25
1988,Centropomus spp,3209,Centropomus spp,0.1577966
1988,Coryphaena hippurus,5223,Coryphaena hippurus,NA
1988,Hirundichthys affinis,5971,Hirundichthys affinis,161.6
1988,Holothuriidae,0.01,Holothuriidae,NA
1988,Lobatus gigas,3735,Lobatus gigas,149.5
1988,Lobatus gigas2,682,Lobatus gigas2,NA
1988,Lobatus gigas3,4500,Lobatus gigas3,NA
1988,Lobatus gigas4,70,Lobatus gigas4,NA
1988,Lobatus gigas5,3143,Lobatus gigas5,294.06
1988,Lobatus gigas6,18,Lobatus gigas6,NA
1988,Lutjanus campechanus,3663,Lutjanus campechanus,22039.7
1988,Menticirrhus littoralis,474,Menticirrhus littoralis,NA
1988,Mugil cephalus,6365,Mugil cephalus,19314
1988,Octopus spp,7574,Octopus spp,NA
1988,Opisthonema oglinum,1326,Opisthonema oglinum,NA
1988,Panulirus argus,13350,Panulirus argus,581
1988,Panulirus argus2,7638,Panulirus argus2,NA
1988,Panulirus argus3,7701,Panulirus argus3,NA
1988,Sardinella aurita,59275,Sardinella aurita,8e+05
1988,Thunnus atlanticus,3626,Thunnus atlanticus,NA
1989,Callinectes sapidus,2353,Callinectes sapidus,35
1989,Centropomus spp,2847,Centropomus spp,0.08953174
1989,Coryphaena hippurus,14188,Coryphaena hippurus,NA
1989,Hirundichthys affinis,1532,Hirundichthys affinis,98.7
1989,Holothuriidae,0.01,Holothuriidae,NA
1989,Lobatus gigas,1935,Lobatus gigas,110.8
1989,Lobatus gigas2,664,Lobatus gigas2,NA
1989,Lobatus gigas3,5250,Lobatus gigas3,0.156
1989,Lobatus gigas4,188,Lobatus gigas4,NA
1989,Lobatus gigas5,3360,Lobatus gigas5,241.82
1989,Lobatus gigas6,28,Lobatus gigas6,NA
1989,Lutjanus campechanus,3296,Lutjanus campechanus,20153.9
1989,Menticirrhus littoralis,489,Menticirrhus littoralis,NA
1989,Mugil cephalus,7827,Mugil cephalus,16938
1989,Octopus spp,12115,Octopus spp,NA
1989,Opisthonema oglinum,3413,Opisthonema oglinum,NA
1989,Panulirus argus,14052,Panulirus argus,656
1989,Panulirus argus2,7301,Panulirus argus2,6.58
1989,Panulirus argus3,8840,Panulirus argus3,NA
1989,Sardinella aurita,69191,Sardinella aurita,NA
1989,Thunnus atlanticus,3745,Thunnus atlanticus,38.89
1990,Callinectes sapidus,3189,Callinectes sapidus,29
1990,Centropomus spp,1825,Centropomus spp,0.06639886
1990,Coryphaena hippurus,13223,Coryphaena hippurus,NA
1990,Hirundichthys affinis,1781,Hirundichthys affinis,91.2
1990,Holothuriidae,0.01,Holothuriidae,NA
1990,Lobatus gigas,2513,Lobatus gigas,130.1
1990,Lobatus gigas2,272,Lobatus gigas2,NA
1990,Lobatus gigas3,6000,Lobatus gigas3,0.133
1990,Lobatus gigas4,306,Lobatus gigas4,NA
1990,Lobatus gigas5,2258,Lobatus gigas5,344.04
1990,Lobatus gigas6,42,Lobatus gigas6,NA
1990,Lutjanus campechanus,5160,Lutjanus campechanus,18684.4
1990,Menticirrhus littoralis,1244,Menticirrhus littoralis,NA
1990,Mugil cephalus,7479,Mugil cephalus,15354
1990,Octopus spp,15385,Octopus spp,NA
1990,Opisthonema oglinum,4295,Opisthonema oglinum,NA
1990,Panulirus argus,11276,Panulirus argus,672
1990,Panulirus argus2,6416,Panulirus argus2,6.87
1990,Panulirus argus3,8624,Panulirus argus3,NA
1990,Sardinella aurita,56949,Sardinella aurita,NA
1990,Thunnus atlanticus,4886,Thunnus atlanticus,1333.33
1991,Callinectes sapidus,2580,Callinectes sapidus,28.9
1991,Centropomus spp,2019,Centropomus spp,0.07234388
1991,Coryphaena hippurus,16100,Coryphaena hippurus,NA
1991,Hirundichthys affinis,1221,Hirundichthys affinis,87.9
1991,Holothuriidae,0.01,Holothuriidae,NA
1991,Lobatus gigas,3068,Lobatus gigas,128.8
1991,Lobatus gigas2,145,Lobatus gigas2,NA
1991,Lobatus gigas3,7500,Lobatus gigas3,NA
1991,Lobatus gigas4,424,Lobatus gigas4,NA
1991,Lobatus gigas5,2687,Lobatus gigas5,354.23
1991,Lobatus gigas6,56,Lobatus gigas6,NA
1991,Lutjanus campechanus,4999,Lutjanus campechanus,17214.9
1991,Menticirrhus littoralis,1035,Menticirrhus littoralis,0.0039
1991,Mugil cephalus,6380,Mugil cephalus,14881
1991,Octopus spp,15341,Octopus spp,NA
1991,Opisthonema oglinum,3243,Opisthonema oglinum,NA
1991,Panulirus argus,12335,Panulirus argus,697
1991,Panulirus argus2,7364,Panulirus argus2,6.27
1991,Panulirus argus3,10755,Panulirus argus3,NA
1991,Sardinella aurita,75182,Sardinella aurita,NA
1991,Thunnus atlanticus,5598,Thunnus atlanticus,694.44
1992,Callinectes sapidus,2243,Callinectes sapidus,25.5
1992,Centropomus spp,2839,Centropomus spp,0.08631126
1992,Coryphaena hippurus,11885,Coryphaena hippurus,47.02
1992,Hirundichthys affinis,1635,Hirundichthys affinis,125.7
1992,Holothuriidae,0.01,Holothuriidae,NA
1992,Lobatus gigas,2685,Lobatus gigas,124.9
1992,Lobatus gigas2,157,Lobatus gigas2,NA
1992,Lobatus gigas3,11250,Lobatus gigas3,0.092
1992,Lobatus gigas4,542,Lobatus gigas4,1.03
1992,Lobatus gigas5,2327,Lobatus gigas5,426.88
1992,Lobatus gigas6,120,Lobatus gigas6,NA
1992,Lutjanus campechanus,6741,Lutjanus campechanus,16371.1
1992,Menticirrhus littoralis,368,Menticirrhus littoralis,0.0032
1992,Mugil cephalus,6573,Mugil cephalus,15043
1992,Octopus spp,16296,Octopus spp,NA
1992,Opisthonema oglinum,3688,Opisthonema oglinum,2619.1
1992,Panulirus argus,11755,Panulirus argus,677
1992,Panulirus argus2,8221,Panulirus argus2,5.14
1992,Panulirus argus3,10400,Panulirus argus3,51.82
1992,Sardinella aurita,80079,Sardinella aurita,NA
1992,Thunnus atlanticus,5749,Thunnus atlanticus,161.11
1993,Callinectes sapidus,3940,Callinectes sapidus,32.8
1993,Centropomus spp,2975,Centropomus spp,0.060166873
1993,Coryphaena hippurus,9008,Coryphaena hippurus,50.37
1993,Hirundichthys affinis,2114,Hirundichthys affinis,160.2
1993,Holothuriidae,0.01,Holothuriidae,NA
1993,Lobatus gigas,3953,Lobatus gigas,155.1
1993,Lobatus gigas2,288,Lobatus gigas2,NA
1993,Lobatus gigas3,15000,Lobatus gigas3,0.106
1993,Lobatus gigas4,660,Lobatus gigas4,1.1
1993,Lobatus gigas5,3911,Lobatus gigas5,473.25
1993,Lobatus gigas6,180,Lobatus gigas6,NA
1993,Lutjanus campechanus,7198,Lutjanus campechanus,15317.9
1993,Menticirrhus littoralis,362,Menticirrhus littoralis,0.0101
1993,Mugil cephalus,6295,Mugil cephalus,15364
1993,Octopus spp,15790,Octopus spp,NA
1993,Opisthonema oglinum,5360,Opisthonema oglinum,1967.2
1993,Panulirus argus,11529,Panulirus argus,723
1993,Panulirus argus2,6842,Panulirus argus2,7.15
1993,Panulirus argus3,10809,Panulirus argus3,61
1993,Sardinella aurita,85751,Sardinella aurita,NA
1993,Thunnus atlanticus,4941,Thunnus atlanticus,133.33
1994,Callinectes sapidus,6072,Callinectes sapidus,34.5
1994,Centropomus spp,2942,Centropomus spp,0.057589706
1994,Coryphaena hippurus,10555,Coryphaena hippurus,57.23
1994,Hirundichthys affinis,1803,Hirundichthys affinis,85.5
1994,Holothuriidae,0.01,Holothuriidae,NA
1994,Lobatus gigas,5198,Lobatus gigas,155.8
1994,Lobatus gigas2,240,Lobatus gigas2,11652
1994,Lobatus gigas3,17250,Lobatus gigas3,0.09
1994,Lobatus gigas4,713,Lobatus gigas4,1.07
1994,Lobatus gigas5,3705,Lobatus gigas5,486.73
1994,Lobatus gigas6,250,Lobatus gigas6,0.98
1994,Lutjanus campechanus,4903,Lutjanus campechanus,15099.1
1994,Menticirrhus littoralis,1319,Menticirrhus littoralis,0.0126
1994,Mugil cephalus,6016,Mugil cephalus,16001
1994,Octopus spp,16817,Octopus spp,NA
1994,Opisthonema oglinum,2583,Opisthonema oglinum,2173.9
1994,Panulirus argus,13045,Panulirus argus,762
1994,Panulirus argus2,7777,Panulirus argus2,6.39
1994,Panulirus argus3,11419,Panulirus argus3,76.79
1994,Sardinella aurita,112540,Sardinella aurita,NA
1994,Thunnus atlanticus,4115,Thunnus atlanticus,194.44
1995,Callinectes sapidus,5551,Callinectes sapidus,23.3
1995,Centropomus spp,4009,Centropomus spp,0.05701657
1995,Coryphaena hippurus,15270,Coryphaena hippurus,67.77
1995,Hirundichthys affinis,1943,Hirundichthys affinis,69.9
1995,Holothuriidae,0.01,Holothuriidae,NA
1995,Lobatus gigas,3705,Lobatus gigas,163.5
1995,Lobatus gigas2,239,Lobatus gigas2,NA
1995,Lobatus gigas3,15998,Lobatus gigas3,0.113
1995,Lobatus gigas4,1334,Lobatus gigas4,0.77
1995,Lobatus gigas5,5051,Lobatus gigas5,467.33
1995,Lobatus gigas6,320,Lobatus gigas6,1
1995,Lutjanus campechanus,4714,Lutjanus campechanus,14462.6
1995,Menticirrhus littoralis,1378,Menticirrhus littoralis,0.0215
1995,Mugil cephalus,7636,Mugil cephalus,16004
1995,Octopus spp,18958,Octopus spp,26533.115
1995,Opisthonema oglinum,1098,Opisthonema oglinum,2200.6
1995,Panulirus argus,12443,Panulirus argus,791
1995,Panulirus argus2,7725,Panulirus argus2,7.37
1995,Panulirus argus3,11312,Panulirus argus3,71.27
1995,Sardinella aurita,153037,Sardinella aurita,941000
1995,Thunnus atlanticus,5196,Thunnus atlanticus,194.44
1996,Callinectes sapidus,4591,Callinectes sapidus,7.9
1996,Centropomus spp,4268,Centropomus spp,0.07248658
1996,Coryphaena hippurus,10835,Coryphaena hippurus,55
1996,Hirundichthys affinis,2276,Hirundichthys affinis,86
1996,Holothuriidae,0.01,Holothuriidae,NA
1996,Lobatus gigas,4418,Lobatus gigas,160.2
1996,Lobatus gigas2,249,Lobatus gigas2,NA
1996,Lobatus gigas3,10740,Lobatus gigas3,0.085
1996,Lobatus gigas4,792,Lobatus gigas4,0.85
1996,Lobatus gigas5,5104,Lobatus gigas5,461.13
1996,Lobatus gigas6,390,Lobatus gigas6,0.9
1996,Lutjanus campechanus,4555,Lutjanus campechanus,14035.1
1996,Menticirrhus littoralis,1202,Menticirrhus littoralis,0.0236
1996,Mugil cephalus,7882,Mugil cephalus,14976
1996,Octopus spp,28572,Octopus spp,28153.307
1996,Opisthonema oglinum,1724,Opisthonema oglinum,3321.5
1996,Panulirus argus,12306,Panulirus argus,771
1996,Panulirus argus2,10556,Panulirus argus2,4.2
1996,Panulirus argus3,11817,Panulirus argus3,81.92
1996,Sardinella aurita,153782,Sardinella aurita,701234
1996,Thunnus atlanticus,4375,Thunnus atlanticus,1105.56
1997,Callinectes sapidus,5340,Callinectes sapidus,11.6
1997,Centropomus spp,4447,Centropomus spp,0.061382547
1997,Coryphaena hippurus,19234,Coryphaena hippurus,61.22
1997,Hirundichthys affinis,1736,Hirundichthys affinis,74.6
1997,Holothuriidae,0.01,Holothuriidae,NA
1997,Lobatus gigas,4860,Lobatus gigas,153.1
1997,Lobatus gigas2,314,Lobatus gigas2,9781
1997,Lobatus gigas3,13658,Lobatus gigas3,0.007
1997,Lobatus gigas4,1123,Lobatus gigas4,0.77
